id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
1735,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,208,2024-10-27 20:00:01,2024-10-27 22:10:42,130,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,73.0,0.0,0.0,53.7,53.7,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1736,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,207,2024-10-25 20:00:01,2024-10-25 22:10:21,130,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,73.0,0.0,0.0,53.8,53.8,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1737,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,206,2024-10-23 20:00:01,2024-10-23 22:11:53,131,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,73.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1738,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,205,2024-10-21 20:00:01,2024-10-21 22:13:13,133,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.8,53.9,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1739,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,204,2024-10-19 20:00:01,2024-10-19 22:07:58,127,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,54.2,54.2,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1740,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,203,2024-10-17 20:00:01,2024-10-17 22:11:47,131,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,54.0,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1741,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,202,2024-10-15 20:00:00,2024-10-15 22:13:42,133,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.9,53.9,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1742,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,201,2024-10-13 20:00:01,2024-10-13 22:09:19,129,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.8,53.8,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1743,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,200,2024-10-11 20:00:01,2024-10-11 22:07:49,127,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.7,53.8,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1744,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,199,2024-10-09 20:00:01,2024-10-09 22:11:40,131,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.5,53.5,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1745,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,198,2024-10-07 20:00:01,2024-10-07 22:10:22,130,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,54.0,54.0,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1746,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,197,2024-10-05 20:00:01,2024-10-05 22:08:43,128,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.7,53.7,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1747,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,196,2024-10-03 20:00:01,2024-10-03 20:52:36,52,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,84.0,91.0,0.0,0.0,53.6,53.6,0.0,0.0,49.7,49.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1748,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,195,2024-10-01 20:00:01,2024-10-01 22:12:06,132,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.7,53.7,0.0,0.0,46.7,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1749,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,194,2024-09-29 20:00:01,2024-09-29 22:10:30,130,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.8,53.8,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1750,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,193,2024-09-27 20:00:01,2024-09-27 22:08:59,128,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.5,53.5,0.0,0.0,46.8,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1751,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,192,2024-09-25 20:00:01,2024-09-25 22:11:58,131,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.9,53.8,0.0,0.0,46.9,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1752,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,191,2024-09-23 20:00:01,2024-09-23 22:12:37,132,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.7,53.7,0.0,0.0,47.2,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1753,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,190,2024-09-21 20:00:01,2024-09-21 22:12:21,132,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.4,53.4,0.0,0.0,47.2,47.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1754,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,189,2024-09-19 20:00:01,2024-09-19 22:15:23,135,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,54.1,54.1,0.0,0.0,47.2,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1755,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,188,2024-09-17 20:00:01,2024-09-17 22:15:44,135,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.6,53.6,0.0,0.0,47.2,47.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1756,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,187,2024-09-15 20:00:00,2024-09-15 22:13:17,133,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.5,53.6,0.0,0.0,47.0,47.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1757,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,186,2024-09-13 20:00:01,2024-09-13 22:17:13,137,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,53.4,53.4,0.0,0.0,46.9,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1758,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,185,2024-09-11 20:00:02,2024-09-11 22:19:55,139,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,53.5,53.5,0.0,0.0,47.0,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1759,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,184,2024-09-09 20:00:01,2024-09-09 22:22:38,142,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,66.0,0.0,0.0,53.8,53.9,0.0,0.0,46.8,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1760,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,183,2024-09-07 20:00:01,2024-09-07 22:20:56,140,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,65.0,0.0,0.0,53.7,53.7,0.0,0.0,46.8,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1761,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,182,2024-09-05 20:00:01,2024-09-05 22:24:24,144,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,65.0,0.0,0.0,53.6,53.6,0.0,0.0,47.0,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1762,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,181,2024-09-03 20:00:01,2024-09-03 22:26:40,146,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,65.0,0.0,0.0,53.9,53.9,0.0,0.0,47.2,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1763,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,180,2024-09-01 20:00:01,2024-09-01 22:20:59,140,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,65.0,0.0,0.0,53.9,53.9,0.0,0.0,47.5,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1764,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,179,2024-08-30 20:00:01,2024-08-30 22:20:36,140,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,53.9,53.9,0.0,0.0,47.8,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1765,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,178,2024-08-28 20:00:01,2024-08-28 22:19:02,139,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.5,53.5,0.0,0.0,48.2,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1766,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,177,2024-08-26 20:00:01,2024-08-26 22:10:48,130,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.5,53.5,0.0,0.0,48.1,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1767,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,176,2024-08-24 20:00:01,2024-08-24 22:05:01,125,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,48.4,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1768,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,175,2024-08-22 20:00:01,2024-08-22 22:02:20,122,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.6,53.5,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1769,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,174,2024-08-20 20:00:01,2024-08-20 22:03:39,123,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.4,53.4,0.0,0.0,48.7,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1770,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,173,2024-08-18 20:00:01,2024-08-18 21:59:13,119,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,76.0,0.0,0.0,53.5,53.5,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1771,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,172,2024-08-16 20:00:01,2024-08-16 21:59:25,119,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,76.0,0.0,0.0,53.8,53.8,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1772,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,171,2024-08-14 20:00:01,2024-08-14 22:01:01,121,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,76.0,0.0,0.0,53.6,53.5,0.0,0.0,48.8,48.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1773,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,170,2024-08-12 20:00:01,2024-08-12 21:57:57,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,77.0,0.0,0.0,53.8,53.8,0.0,0.0,49.0,49.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1774,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,169,2024-08-10 20:00:01,2024-08-10 21:50:31,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,78.0,0.0,0.0,53.5,53.5,0.0,0.0,49.2,49.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1775,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,168,2024-08-08 05:25:33,2024-08-08 07:34:40,129,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,78.0,0.0,0.0,55.8,55.8,0.0,0.0,49.5,49.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1776,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,167,2024-08-05 20:00:01,2024-08-05 22:03:18,123,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1777,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,166,2024-08-03 20:00:01,2024-08-03 22:06:37,126,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1778,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,165,2024-08-01 20:00:01,2024-08-01 22:03:00,122,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1779,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,164,2024-07-30 20:00:00,2024-07-30 22:05:13,125,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.8,53.8,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1780,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,163,2024-07-28 20:00:01,2024-07-28 21:58:49,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.7,53.7,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1781,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,162,2024-07-26 20:00:01,2024-07-26 22:01:55,121,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.4,53.4,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1782,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,161,2024-07-24 20:00:01,2024-07-24 22:02:15,122,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.6,53.6,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1783,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,160,2024-07-22 20:00:01,2024-07-22 22:04:28,124,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1784,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,159,2024-07-20 20:00:01,2024-07-20 22:06:10,126,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.7,53.6,0.0,0.0,46.8,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1785,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,158,2024-07-18 20:00:01,2024-07-18 22:04:27,124,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1786,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,157,2024-07-16 20:00:01,2024-07-16 21:58:30,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1787,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,156,2024-07-14 20:00:01,2024-07-14 21:54:30,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.8,53.8,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1788,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,155,2024-07-12 20:00:01,2024-07-12 21:59:25,119,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.7,53.7,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1789,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,154,2024-07-10 20:00:00,2024-07-10 21:57:31,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.8,53.7,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1790,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,153,2024-07-08 20:00:01,2024-07-08 22:00:35,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.4,53.4,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1791,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,152,2024-07-06 20:00:01,2024-07-06 22:04:28,124,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.7,53.7,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1792,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,151,2024-07-04 20:00:01,2024-07-04 22:05:34,125,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1793,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,150,2024-07-02 20:00:01,2024-07-02 22:05:12,125,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1794,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,149,2024-06-30 20:00:01,2024-06-30 22:05:09,125,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1795,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,148,2024-06-28 20:00:01,2024-06-28 22:04:03,124,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.4,53.5,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1796,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,147,2024-06-26 20:00:00,2024-06-26 22:05:44,125,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.5,53.5,0.0,0.0,46.9,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1797,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,146,2024-06-24 20:00:01,2024-06-24 22:07:33,127,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.7,53.6,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1798,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,145,2024-06-22 20:00:01,2024-06-22 22:07:03,127,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.6,53.6,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1799,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,144,2024-06-20 20:00:01,2024-06-20 22:08:02,128,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.4,53.4,0.0,0.0,46.9,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1800,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,143,2024-06-18 20:00:01,2024-06-18 22:08:16,128,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.2,53.2,0.0,0.0,46.9,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1801,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,142,2024-06-16 20:00:01,2024-06-16 22:04:42,124,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.3,53.3,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1802,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,141,2024-06-14 20:00:01,2024-06-14 22:00:20,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,76.0,0.0,0.0,53.7,53.6,0.0,0.0,47.9,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1803,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,140,2024-06-12 20:00:01,2024-06-12 22:04:26,124,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,76.0,0.0,0.0,53.5,53.5,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1804,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,139,2024-06-10 04:05:17,2024-06-10 06:14:16,128,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,78.0,0.0,0.0,55.9,55.9,0.0,0.0,48.8,48.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1805,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,138,2024-06-07 20:00:00,2024-06-07 21:57:49,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.3,53.3,0.0,0.0,48.9,48.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1806,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,137,2024-06-05 20:00:01,2024-06-05 20:21:05,21,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,94.0,97.0,0.0,0.0,53.8,53.8,0.0,0.0,49.9,49.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1807,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,136,2024-06-03 20:00:01,2024-06-03 22:03:39,123,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,77.0,0.0,0.0,53.4,53.4,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1808,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,135,2024-06-01 20:00:01,2024-06-01 22:00:17,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,78.0,0.0,0.0,53.6,53.5,0.0,0.0,48.9,48.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1809,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,134,2024-05-30 20:00:01,2024-05-30 21:59:45,119,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.4,53.4,0.0,0.0,49.1,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1810,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,133,2024-05-28 05:35:56,2024-05-28 07:42:16,126,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,55.7,55.7,0.0,0.0,49.7,49.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1811,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,132,2024-05-25 20:00:01,2024-05-25 21:56:41,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,80.0,0.0,0.0,53.4,53.4,0.0,0.0,49.2,49.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1812,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,131,2024-05-23 07:41:40,2024-05-23 09:55:26,133,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,76.0,0.0,0.0,55.5,55.6,0.0,0.0,49.6,49.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1813,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,130,2024-05-20 20:00:01,2024-05-20 21:43:07,103,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.4,53.4,0.0,0.0,47.8,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1814,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,129,2024-05-18 20:00:01,2024-05-18 21:42:04,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.5,53.5,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1815,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,128,2024-05-16 20:00:01,2024-05-16 21:41:07,101,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.5,53.5,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1816,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,127,2024-05-14 20:00:01,2024-05-14 21:42:30,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.4,53.4,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1817,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,126,2024-05-12 20:00:01,2024-05-12 21:41:36,101,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.7,53.7,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
