id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
12667,10.60.27.116,HEN.Berh_SoyoliinTuv,437,2026-02-16 20:00:01,2026-02-16 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,71.0,69.0,0.0,0.0,53.85,53.64,0.0,0.0,49.91,49.68,0.0,0.0,,,,,,,,,LEAD_ACID,
12668,10.60.27.116,HEN.Berh_SoyoliinTuv,438,2026-02-18 20:00:01,2026-02-18 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,53.76,53.58,0.0,0.0,49.75,49.59,0.0,0.0,,,,,,,,,LEAD_ACID,
12669,10.60.27.116,HEN.Berh_SoyoliinTuv,439,2026-02-20 20:00:01,2026-02-20 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,71.0,69.0,0.0,0.0,53.59,53.38,0.0,0.0,49.75,49.56,0.0,0.0,,,,,,,,,LEAD_ACID,
12670,10.60.27.116,HEN.Berh_SoyoliinTuv,440,2026-02-22 20:00:01,2026-02-22 22:00:01,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.88,53.67,0.0,0.0,49.45,49.3,0.0,0.0,,,,,,,,,LEAD_ACID,
12671,10.60.27.116,HEN.Berh_SoyoliinTuv,441,2026-02-24 20:00:00,2026-02-24 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.77,53.55,0.0,0.0,49.51,49.34,0.0,0.0,,,,,,,,,LEAD_ACID,
19099,10.60.27.116,HEN.Berh_SoyoliinTuv,442,2026-03-04 20:00:00,2026-03-04 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.96,53.78,0.0,0.0,49.31,49.16,0.0,0.0,,,,,,,,,LEAD_ACID,
19100,10.60.27.116,HEN.Berh_SoyoliinTuv,443,2026-03-02 20:00:01,2026-03-02 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.79,53.59,0.0,0.0,49.3,49.13,0.0,0.0,,,,,,,,,LEAD_ACID,
19101,10.60.27.116,HEN.Berh_SoyoliinTuv,444,2026-02-28 20:00:01,2026-02-28 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,66.0,0.0,0.0,53.68,53.45,0.0,0.0,49.3,49.16,0.0,0.0,,,,,,,,,LEAD_ACID,
19102,10.60.27.116,HEN.Berh_SoyoliinTuv,445,2026-02-26 20:00:01,2026-02-26 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.79,53.57,0.0,0.0,49.6,49.41,0.0,0.0,,,,,,,,,LEAD_ACID,
19103,10.60.27.116,HEN.Berh_SoyoliinTuv,446,2026-03-06 20:00:01,2026-03-06 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.7,53.52,0.0,0.0,49.6,49.43,0.0,0.0,,,,,,,,,LEAD_ACID,
19222,10.60.27.116,HEN.Berh_SoyoliinTuv,447,2026-03-08 20:00:00,2026-03-08 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.67,53.44,0.0,0.0,49.59,49.43,0.0,0.0,,,,,,,,,LEAD_ACID,
19298,10.60.27.116,HEN.Berh_SoyoliinTuv,448,2026-03-10 20:00:01,2026-03-10 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.38,53.16,0.0,0.0,49.18,48.98,0.0,0.0,,,,,,,,,LEAD_ACID,
